date,store_id,store_name,region,store_type,sku,product_name,category,current_stock,total_forecast,average_daily_forecast,stockout_probability,stockout_risk,anomaly_status,anomaly_score,days_of_stock,supplier_lead_time_days,safety_stock,min_stock,max_stock,case_pack,inventory_status,recommended_order,recommended_cartons
2026-08-31,KCH001,Vivacity,Kuching,Large,SKU00159,PureLife Biscuits 500G,Food,560,20,2.86,0.0,LOW,ANOMALY,-0.0229,26.8,5,72,144,450,6,OVERSTOCK,0,0
2026-08-31,KCH002,BDC,Kuching,Medium,SKU00159,PureLife Biscuits 500G,Food,579,17,2.43,0.0,LOW,ANOMALY,-0.054,33.0,5,72,144,450,6,OVERSTOCK,0,0
2026-08-31,KCH003,4th Mile,Kuching,Medium,SKU00159,PureLife Biscuits 500G,Food,324,15,2.14,0.0,LOW,ANOMALY,-0.0025,19.4,5,72,144,450,6,HEALTHY,0,0
2026-08-31,KCH004,Tabuan Jaya,Kuching,Medium,SKU00159,PureLife Biscuits 500G,Food,66,17,2.43,0.999,HIGH,NORMAL,0.0404,3.8,5,72,144,450,6,BELOW MINIMUM STOCK,24,4
2026-08-31,KCH005,Satok,Kuching,Medium,SKU00159,PureLife Biscuits 500G,Food,74,14,2.0,0.9965,HIGH,NORMAL,0.0078,4.6,5,72,144,450,6,BELOW MINIMUM STOCK,12,2
2026-08-31,KSM001,Kota Samarahan,Kota Samarahan,Medium,SKU00159,PureLife Biscuits 500G,Food,325,15,2.14,0.0,LOW,NORMAL,0.0956,20.9,5,72,144,450,6,HEALTHY,0,0
2026-08-31,MYY001,Miri,Miri,Large,SKU00159,PureLife Biscuits 500G,Food,617,18,2.57,0.0,LOW,ANOMALY,-0.0535,31.1,5,72,144,450,6,OVERSTOCK,0,0
2026-08-31,SBW001,Sibu,Sibu,Large,SKU00159,PureLife Biscuits 500G,Food,279,18,2.57,0.0,LOW,NORMAL,0.1131,14.7,5,72,144,450,6,HEALTHY,0,0
2026-08-31,SRN001,Serian,Serian,Small,SKU00159,PureLife Biscuits 500G,Food,341,14,2.0,0.0,LOW,NORMAL,0.0175,24.6,5,72,144,450,6,HEALTHY,0,0
2026-08-31,BTU001,Bintulu,Bintulu,Medium,SKU00160,HomePlus Biscuits 750G,Food,755,21,3.0,0.0,LOW,ANOMALY,-0.0902,33.7,12,96,192,612,6,OVERSTOCK,0,0
2026-08-31,KCH001,Vivacity,Kuching,Large,SKU00160,HomePlus Biscuits 750G,Food,435,25,3.57,0.0,LOW,NORMAL,0.0497,15.8,12,96,192,612,6,HEALTHY,0,0
2026-08-31,KCH002,BDC,Kuching,Medium,SKU00160,HomePlus Biscuits 750G,Food,456,21,3.0,0.0,LOW,NORMAL,0.1079,19.7,12,96,192,612,6,HEALTHY,0,0
2026-08-31,KCH003,4th Mile,Kuching,Medium,SKU00160,HomePlus Biscuits 750G,Food,477,20,2.86,0.0,LOW,NORMAL,0.0104,22.4,12,96,192,612,6,HEALTHY,0,0
2026-08-31,KCH004,Tabuan Jaya,Kuching,Medium,SKU00160,HomePlus Biscuits 750G,Food,436,21,3.0,0.0,LOW,NORMAL,0.1524,19.3,12,96,192,612,6,HEALTHY,0,0
2026-08-31,KCH005,Satok,Kuching,Medium,SKU00160,HomePlus Biscuits 750G,Food,457,20,2.86,0.0,LOW,NORMAL,0.0515,22.4,12,96,192,612,6,HEALTHY,0,0
2026-08-31,KSM001,Kota Samarahan,Kota Samarahan,Medium,SKU00160,HomePlus Biscuits 750G,Food,67,19,2.71,0.9979,HIGH,NORMAL,0.0095,3.3,12,96,192,612,6,BELOW MINIMUM STOCK,48,8
2026-08-31,MYY001,Miri,Miri,Large,SKU00160,HomePlus Biscuits 750G,Food,729,24,3.43,0.0,LOW,ANOMALY,-0.0863,28.7,12,96,192,612,6,OVERSTOCK,0,0
2026-08-31,SBW001,Sibu,Sibu,Large,SKU00160,HomePlus Biscuits 750G,Food,416,23,3.29,0.0,LOW,NORMAL,0.062,16.5,12,96,192,612,6,HEALTHY,0,0
2026-08-31,SRN001,Serian,Serian,Small,SKU00160,HomePlus Biscuits 750G,Food,375,16,2.29,0.0,LOW,NORMAL,0.0259,20.0,12,96,192,612,6,HEALTHY,0,0
2026-08-31,BTU001,Bintulu,Bintulu,Medium,SKU00161,GoodDay Milk Powder 2L,Food,55,11,1.57,0.9866,HIGH,NORMAL,0.1213,4.7,3,56,104,320,8,BELOW MINIMUM STOCK,16,2
2026-08-31,KCH001,Vivacity,Kuching,Large,SKU00161,GoodDay Milk Powder 2L,Food,246,14,2.0,0.0,LOW,NORMAL,0.0966,17.0,3,56,104,320,8,HEALTHY,0,0
2026-08-31,KCH002,BDC,Kuching,Medium,SKU00161,GoodDay Milk Powder 2L,Food,192,11,1.57,0.0,LOW,NORMAL,0.1013,16.2,3,56,104,320,8,HEALTHY,0,0
2026-08-31,KCH003,4th Mile,Kuching,Medium,SKU00161,GoodDay Milk Powder 2L,Food,203,11,1.57,0.0,LOW,NORMAL,0.1139,17.3,3,56,104,320,8,HEALTHY,0,0
2026-08-31,KCH004,Tabuan Jaya,Kuching,Medium,SKU00161,GoodDay Milk Powder 2L,Food,247,11,1.57,0.0,LOW,NORMAL,0.0497,20.6,3,56,104,320,8,HEALTHY,0,0
2026-08-31,KCH005,Satok,Kuching,Medium,SKU00161,GoodDay Milk Powder 2L,Food,193,10,1.43,0.0,LOW,NORMAL,0.0527,17.1,3,56,104,320,8,HEALTHY,0,0
2026-08-31,KSM001,Kota Samarahan,Kota Samarahan,Medium,SKU00161,GoodDay Milk Powder 2L,Food,392,10,1.43,0.0,LOW,NORMAL,0.0034,36.6,3,56,104,320,8,OVERSTOCK,0,0
2026-08-31,MYY001,Miri,Miri,Large,SKU00161,GoodDay Milk Powder 2L,Food,214,13,1.86,0.0,LOW,NORMAL,0.073,15.3,3,56,104,320,8,HEALTHY,0,0
2026-08-31,SBW001,Sibu,Sibu,Large,SKU00161,GoodDay Milk Powder 2L,Food,236,13,1.86,0.0,LOW,NORMAL,0.0356,17.8,3,56,104,320,8,HEALTHY,0,0
2026-08-31,SRN001,Serian,Serian,Small,SKU00161,GoodDay Milk Powder 2L,Food,215,10,1.43,0.0,LOW,NORMAL,0.114,22.5,3,56,104,320,8,HEALTHY,0,0
2026-08-31,BTU001,Bintulu,Bintulu,Medium,SKU00162,NatureField Bread 250G,Food,579,15,2.14,0.0,LOW,ANOMALY,-0.0531,37.5,2,70,130,420,10,OVERSTOCK,0,0
2026-08-31,KCH001,Vivacity,Kuching,Large,SKU00162,NatureField Bread 250G,Food,508,19,2.71,0.0,LOW,ANOMALY,-0.0292,25.8,2,70,130,420,10,OVERSTOCK,0,0
2026-08-31,KCH002,BDC,Kuching,Medium,SKU00162,NatureField Bread 250G,Food,61,12,1.71,0.0012,LOW,NORMAL,0.0206,17.1,2,70,130,420,10,BELOW MINIMUM STOCK,30,3
2026-08-31,KCH003,4th Mile,Kuching,Medium,SKU00162,NatureField Bread 250G,Food,67,14,2.0,0.9992,HIGH,NORMAL,0.0603,4.5,2,70,130,420,10,BELOW MINIMUM STOCK,20,2
2026-08-31,KCH004,Tabuan Jaya,Kuching,Medium,SKU00162,NatureField Bread 250G,Food,263,15,2.14,0.0,LOW,NORMAL,0.1409,16.6,2,70,130,420,10,HEALTHY,0,0
2026-08-31,KCH005,Satok,Kuching,Medium,SKU00162,NatureField Bread 250G,Food,61,11,1.57,0.0011,LOW,NORMAL,0.0232,9.3,2,70,130,420,10,BELOW MINIMUM STOCK,20,2
2026-08-31,KSM001,Kota Samarahan,Kota Samarahan,Medium,SKU00162,NatureField Bread 250G,Food,292,13,1.86,0.0,LOW,NORMAL,0.008,21.3,2,70,130,420,10,HEALTHY,0,0
2026-08-31,MYY001,Miri,Miri,Large,SKU00162,NatureField Bread 250G,Food,305,18,2.57,0.0,LOW,ANOMALY,-0.0202,17.1,2,70,130,420,10,HEALTHY,0,0
2026-08-31,SBW001,Sibu,Sibu,Large,SKU00162,NatureField Bread 250G,Food,249,16,2.29,0.0,LOW,NORMAL,0.0475,14.1,2,70,130,420,10,HEALTHY,0,0
2026-08-31,SRN001,Serian,Serian,Small,SKU00162,NatureField Bread 250G,Food,562,12,1.71,0.0,LOW,ANOMALY,-0.0406,42.3,2,70,130,420,10,OVERSTOCK,0,0
2026-08-31,BTU001,Bintulu,Bintulu,Medium,SKU00163,HomePlus Cereal 1.5L,Food,78,18,2.57,0.9945,HIGH,ANOMALY,-0.0037,4.0,6,96,192,552,24,BELOW MINIMUM STOCK,48,2
2026-08-31,KCH001,Vivacity,Kuching,Large,SKU00163,HomePlus Cereal 1.5L,Food,97,19,2.71,0.8083,HIGH,ANOMALY,-0.0216,6.9,6,96,192,552,24,BELOW MINIMUM STOCK,24,1
2026-08-31,KCH002,BDC,Kuching,Medium,SKU00163,HomePlus Cereal 1.5L,Food,731,19,2.71,0.0,LOW,ANOMALY,-0.0872,36.8,6,96,192,552,24,OVERSTOCK,0,0
2026-08-31,KCH003,4th Mile,Kuching,Medium,SKU00163,HomePlus Cereal 1.5L,Food,415,17,2.43,0.0,LOW,ANOMALY,-0.0208,22.3,6,96,192,552,24,HEALTHY,0,0
2026-08-31,KCH004,Tabuan Jaya,Kuching,Medium,SKU00163,HomePlus Cereal 1.5L,Food,378,18,2.57,0.0,LOW,NORMAL,0.1241,19.6,6,96,192,552,24,HEALTHY,0,0
2026-08-31,KCH005,Satok,Kuching,Medium,SKU00163,HomePlus Cereal 1.5L,Food,397,17,2.43,0.0,LOW,NORMAL,0.0212,21.5,6,96,192,552,24,HEALTHY,0,0
2026-08-31,KSM001,Kota Samarahan,Kota Samarahan,Medium,SKU00163,HomePlus Cereal 1.5L,Food,416,16,2.29,0.0,LOW,NORMAL,0.0512,23.5,6,96,192,552,24,HEALTHY,0,0
2026-08-31,MYY001,Miri,Miri,Large,SKU00163,HomePlus Cereal 1.5L,Food,322,20,2.86,0.0,LOW,NORMAL,0.1412,14.0,6,96,192,552,24,HEALTHY,0,0
2026-08-31,SBW001,Sibu,Sibu,Large,SKU00163,HomePlus Cereal 1.5L,Food,359,21,3.0,0.0,LOW,NORMAL,0.0627,16.4,6,96,192,552,24,HEALTHY,0,0
2026-08-31,SRN001,Serian,Serian,Small,SKU00163,HomePlus Cereal 1.5L,Food,323,15,2.14,0.0,LOW,NORMAL,0.1527,20.2,6,96,192,552,24,HEALTHY,0,0
2026-08-31,BTU001,Bintulu,Bintulu,Medium,SKU00164,EverChoice Rice 2KG,Food,346,17,2.43,0.0,LOW,NORMAL,0.0785,19.4,12,80,160,512,4,HEALTHY,0,0
2026-08-31,KCH001,Vivacity,Kuching,Large,SKU00164,EverChoice Rice 2KG,Food,379,21,3.0,0.0,LOW,NORMAL,0.0765,16.6,12,80,160,512,4,HEALTHY,0,0
2026-08-31,KCH002,BDC,Kuching,Medium,SKU00164,EverChoice Rice 2KG,Food,103,17,2.43,0.9925,HIGH,NORMAL,0.0405,5.3,12,80,160,512,4,BELOW MINIMUM STOCK,0,0
2026-08-31,KCH003,4th Mile,Kuching,Medium,SKU00164,EverChoice Rice 2KG,Food,62,17,2.43,0.9951,HIGH,NORMAL,0.0004,3.5,12,80,160,512,4,BELOW MINIMUM STOCK,36,9
2026-08-31,KCH004,Tabuan Jaya,Kuching,Medium,SKU00164,EverChoice Rice 2KG,Food,380,17,2.43,0.0,LOW,NORMAL,0.0601,20.2,12,80,160,512,4,HEALTHY,0,0
2026-08-31,KCH005,Satok,Kuching,Medium,SKU00164,EverChoice Rice 2KG,Food,398,16,2.29,0.0,LOW,NORMAL,0.0252,23.2,12,80,160,512,4,HEALTHY,0,0
2026-08-31,KSM001,Kota Samarahan,Kota Samarahan,Medium,SKU00164,EverChoice Rice 2KG,Food,609,16,2.29,0.0,LOW,ANOMALY,-0.0565,36.8,12,80,160,512,4,OVERSTOCK,0,0
2026-08-31,MYY001,Miri,Miri,Large,SKU00164,EverChoice Rice 2KG,Food,328,21,3.0,0.0,LOW,NORMAL,0.1456,15.4,12,80,160,512,4,HEALTHY,0,0
2026-08-31,SBW001,Sibu,Sibu,Large,SKU00164,EverChoice Rice 2KG,Food,87,20,2.86,0.9979,HIGH,NORMAL,0.0315,4.1,12,80,160,512,4,BELOW MINIMUM STOCK,16,4
2026-08-31,SRN001,Serian,Serian,Small,SKU00164,EverChoice Rice 2KG,Food,329,14,2.0,0.0,LOW,NORMAL,0.0374,21.5,12,80,160,512,4,HEALTHY,0,0
2026-08-31,BTU001,Bintulu,Bintulu,Medium,SKU00165,KitchenPro Flour 2KG,Food,93,4,0.57,0.0,LOW,NORMAL,0.0855,19.7,11,20,40,128,4,HEALTHY,0,0
2026-08-31,KCH001,Vivacity,Kuching,Large,SKU00165,KitchenPro Flour 2KG,Food,151,5,0.71,0.0,LOW,NORMAL,0.0399,27.1,11,20,40,128,4,OVERSTOCK,0,0
2026-08-31,KCH002,BDC,Kuching,Medium,SKU00165,KitchenPro Flour 2KG,Food,17,5,0.71,0.8795,HIGH,NORMAL,0.1,3.7,11,20,40,128,4,BELOW MINIMUM STOCK,8,2
2026-08-31,KCH003,4th Mile,Kuching,Medium,SKU00165,KitchenPro Flour 2KG,Food,161,4,0.57,0.0,LOW,NORMAL,0.0384,37.6,11,20,40,128,4,OVERSTOCK,0,0
2026-08-31,KCH004,Tabuan Jaya,Kuching,Medium,SKU00165,KitchenPro Flour 2KG,Food,151,5,0.71,0.0,LOW,NORMAL,0.0399,34.1,11,20,40,128,4,OVERSTOCK,0,0
2026-08-31,KCH005,Satok,Kuching,Medium,SKU00165,KitchenPro Flour 2KG,Food,81,4,0.57,0.0,LOW,NORMAL,0.1051,18.9,11,20,40,128,4,HEALTHY,0,0
2026-08-31,KSM001,Kota Samarahan,Kota Samarahan,Medium,SKU00165,KitchenPro Flour 2KG,Food,85,4,0.57,0.0,LOW,NORMAL,0.1261,19.2,11,20,40,128,4,HEALTHY,0,0
2026-08-31,MYY001,Miri,Miri,Large,SKU00165,KitchenPro Flour 2KG,Food,167,5,0.71,0.0,LOW,NORMAL,0.0288,29.2,11,20,40,128,4,OVERSTOCK,0,0
2026-08-31,SBW001,Sibu,Sibu,Large,SKU00165,KitchenPro Flour 2KG,Food,98,5,0.71,0.0,LOW,NORMAL,0.0973,19.1,11,20,40,128,4,HEALTHY,0,0
2026-08-31,SRN001,Serian,Serian,Small,SKU00165,KitchenPro Flour 2KG,Food,89,4,0.57,0.0,LOW,NORMAL,0.182,22.2,11,20,40,128,4,HEALTHY,0,0
2026-08-31,BTU001,Bintulu,Bintulu,Medium,SKU00166,CarePlus Sauce 750G,Food,186,6,0.86,0.0,LOW,NORMAL,0.035,37.2,10,32,56,160,8,OVERSTOCK,0,0
2026-08-31,KCH001,Vivacity,Kuching,Large,SKU00166,CarePlus Sauce 750G,Food,25,6,0.86,0.8998,HIGH,NORMAL,0.0724,3.9,10,32,56,160,8,BELOW MINIMUM STOCK,16,2
2026-08-31,KCH002,BDC,Kuching,Medium,SKU00166,CarePlus Sauce 750G,Food,110,5,0.71,0.0,LOW,NORMAL,0.1046,17.9,10,32,56,160,8,HEALTHY,0,0
2026-08-31,KCH003,4th Mile,Kuching,Medium,SKU00166,CarePlus Sauce 750G,Food,31,5,0.71,0.8547,HIGH,NORMAL,0.1293,5.6,10,32,56,160,8,BELOW MINIMUM STOCK,8,1
2026-08-31,KCH004,Tabuan Jaya,Kuching,Medium,SKU00166,CarePlus Sauce 750G,Food,105,5,0.71,0.0,LOW,NORMAL,0.1051,17.5,10,32,56,160,8,HEALTHY,0,0
2026-08-31,KCH005,Satok,Kuching,Medium,SKU00166,CarePlus Sauce 750G,Food,29,5,0.71,0.8536,HIGH,NORMAL,0.0426,5.6,10,32,56,160,8,BELOW MINIMUM STOCK,8,1
2026-08-31,KSM001,Kota Samarahan,Kota Samarahan,Medium,SKU00166,CarePlus Sauce 750G,Food,116,5,0.71,0.0,LOW,NORMAL,0.1437,23.2,10,32,56,160,8,HEALTHY,0,0
2026-08-31,MYY001,Miri,Miri,Large,SKU00166,CarePlus Sauce 750G,Food,121,6,0.86,0.0,LOW,NORMAL,0.108,18.8,10,32,56,160,8,HEALTHY,0,0
2026-08-31,SBW001,Sibu,Sibu,Large,SKU00166,CarePlus Sauce 750G,Food,99,6,0.86,0.0,LOW,NORMAL,0.1751,15.8,10,32,56,160,8,HEALTHY,0,0
2026-08-31,SRN001,Serian,Serian,Small,SKU00166,CarePlus Sauce 750G,Food,121,4,0.57,0.0,LOW,NORMAL,0.1738,29.2,10,32,56,160,8,HEALTHY,0,0
2026-08-31,BTU001,Bintulu,Bintulu,Medium,SKU00167,NatureField Snacks 2L,Food,164,4,0.57,0.0,LOW,NORMAL,0.0185,34.8,9,24,48,132,12,OVERSTOCK,0,0
2026-08-31,KCH001,Vivacity,Kuching,Large,SKU00167,NatureField Snacks 2L,Food,94,5,0.71,0.0,LOW,NORMAL,0.1239,16.9,9,24,48,132,12,HEALTHY,0,0
2026-08-31,KCH002,BDC,Kuching,Medium,SKU00167,NatureField Snacks 2L,Food,98,5,0.71,0.0,LOW,NORMAL,0.1097,21.4,9,24,48,132,12,HEALTHY,0,0
2026-08-31,KCH003,4th Mile,Kuching,Medium,SKU00167,NatureField Snacks 2L,Food,76,5,0.71,0.0,LOW,NORMAL,0.1228,19.7,9,24,48,132,12,HEALTHY,0,0
2026-08-31,KCH004,Tabuan Jaya,Kuching,Medium,SKU00167,NatureField Snacks 2L,Food,26,5,0.71,0.925,HIGH,NORMAL,0.0319,6.1,9,24,48,132,12,BELOW MINIMUM STOCK,12,1
2026-08-31,KCH005,Satok,Kuching,Medium,SKU00167,NatureField Snacks 2L,Food,99,3,0.43,0.0,LOW,NORMAL,0.108,27.7,9,24,48,132,12,HEALTHY,0,0
2026-08-31,KSM001,Kota Samarahan,Kota Samarahan,Medium,SKU00167,NatureField Snacks 2L,Food,76,4,0.57,0.0,LOW,NORMAL,0.0487,17.2,9,24,48,132,12,HEALTHY,0,0
2026-08-31,MYY001,Miri,Miri,Large,SKU00167,NatureField Snacks 2L,Food,81,5,0.71,0.0,LOW,NORMAL,0.1904,15.3,9,24,48,132,12,HEALTHY,0,0
2026-08-31,SBW001,Sibu,Sibu,Large,SKU00167,NatureField Snacks 2L,Food,90,5,0.71,0.0,LOW,NORMAL,0.0974,18.0,9,24,48,132,12,HEALTHY,0,0
2026-08-31,SRN001,Serian,Serian,Small,SKU00167,NatureField Snacks 2L,Food,81,3,0.43,0.0,LOW,NORMAL,0.0967,21.8,9,24,48,132,12,HEALTHY,0,0
2026-08-31,BTU001,Bintulu,Bintulu,Medium,SKU00168,GoodDay Snacks 2L,Food,501,23,3.29,0.0,LOW,NORMAL,0.1282,20.9,8,110,220,710,10,HEALTHY,0,0
2026-08-31,KCH001,Vivacity,Kuching,Large,SKU00168,GoodDay Snacks 2L,Food,987,29,4.14,0.0,LOW,ANOMALY,-0.1003,33.2,8,110,220,710,10,OVERSTOCK,0,0
2026-08-31,KCH002,BDC,Kuching,Medium,SKU00168,GoodDay Snacks 2L,Food,428,24,3.43,0.0,LOW,NORMAL,0.0055,17.0,8,110,220,710,10,HEALTHY,0,0
2026-08-31,KCH003,4th Mile,Kuching,Medium,SKU00168,GoodDay Snacks 2L,Food,868,22,3.14,0.0,LOW,ANOMALY,-0.0959,36.6,8,110,220,710,10,OVERSTOCK,0,0
2026-08-31,KCH004,Tabuan Jaya,Kuching,Medium,SKU00168,GoodDay Snacks 2L,Food,549,24,3.43,0.0,LOW,ANOMALY,-0.04,22.0,8,110,220,710,10,HEALTHY,0,0
2026-08-31,KCH005,Satok,Kuching,Medium,SKU00168,GoodDay Snacks 2L,Food,840,21,3.0,0.0,LOW,ANOMALY,-0.0959,37.0,8,110,220,710,10,OVERSTOCK,0,0
2026-08-31,KSM001,Kota Samarahan,Kota Samarahan,Medium,SKU00168,GoodDay Snacks 2L,Food,96,21,3.0,0.9977,HIGH,ANOMALY,-0.0053,4.3,8,110,220,710,10,BELOW MINIMUM STOCK,40,4
2026-08-31,MYY001,Miri,Miri,Large,SKU00168,GoodDay Snacks 2L,Food,477,26,3.71,0.0,LOW,NORMAL,0.078,16.9,8,110,220,710,10,HEALTHY,0,0
2026-08-31,SBW001,Sibu,Sibu,Large,SKU00168,GoodDay Snacks 2L,Food,525,26,3.71,0.0,LOW,NORMAL,0.0419,19.3,8,110,220,710,10,HEALTHY,0,0
2026-08-31,SRN001,Serian,Serian,Small,SKU00168,GoodDay Snacks 2L,Food,478,19,2.71,0.0,LOW,ANOMALY,-0.0027,24.1,8,110,220,710,10,HEALTHY,0,0
2026-08-31,BTU001,Bintulu,Bintulu,Medium,SKU00169,KitchenPro Canned Food 1.5L,Food,247,9,1.29,0.0,LOW,NORMAL,0.151,23.1,8,54,102,324,6,HEALTHY,0,0
2026-08-31,KCH001,Vivacity,Kuching,Large,SKU00169,KitchenPro Canned Food 1.5L,Food,43,11,1.57,0.9632,HIGH,NORMAL,0.0402,3.3,8,54,102,324,6,BELOW MINIMUM STOCK,24,4
2026-08-31,KCH002,BDC,Kuching,Medium,SKU00169,KitchenPro Canned Food 1.5L,Food,214,10,1.43,0.0,LOW,NORMAL,0.1306,19.7,8,54,102,324,6,HEALTHY,0,0
2026-08-31,KCH003,4th Mile,Kuching,Medium,SKU00169,KitchenPro Canned Food 1.5L,Food,225,10,1.43,0.0,LOW,NORMAL,0.0613,22.8,8,54,102,324,6,HEALTHY,0,0
2026-08-31,KCH004,Tabuan Jaya,Kuching,Medium,SKU00169,KitchenPro Canned Food 1.5L,Food,43,10,1.43,0.8617,HIGH,NORMAL,0.0456,4.1,8,54,102,324,6,BELOW MINIMUM STOCK,24,4
2026-08-31,KCH005,Satok,Kuching,Medium,SKU00169,KitchenPro Canned Food 1.5L,Food,407,10,1.43,0.0,LOW,NORMAL,0.0024,42.5,8,54,102,324,6,OVERSTOCK,0,0
2026-08-31,KSM001,Kota Samarahan,Kota Samarahan,Medium,SKU00169,KitchenPro Canned Food 1.5L,Food,53,9,1.29,0.8269,HIGH,NORMAL,0.019,5.6,8,54,102,324,6,BELOW MINIMUM STOCK,12,2
2026-08-31,MYY001,Miri,Miri,Large,SKU00169,KitchenPro Canned Food 1.5L,Food,236,11,1.57,0.0,LOW,NORMAL,0.1633,20.1,8,54,102,324,6,HEALTHY,0,0
2026-08-31,SBW001,Sibu,Sibu,Large,SKU00169,KitchenPro Canned Food 1.5L,Food,193,11,1.57,0.0,LOW,NORMAL,0.0591,16.1,8,54,102,324,6,HEALTHY,0,0
2026-08-31,SRN001,Serian,Serian,Small,SKU00169,KitchenPro Canned Food 1.5L,Food,237,8,1.14,0.0,LOW,NORMAL,0.069,26.3,8,54,102,324,6,HEALTHY,0,0
2026-08-31,BTU001,Bintulu,Bintulu,Medium,SKU00170,CarePlus Instant Meal 6PCS,Food,78,18,2.57,0.9911,HIGH,NORMAL,0.0561,4.2,10,96,192,576,24,BELOW MINIMUM STOCK,48,2
2026-08-31,KCH001,Vivacity,Kuching,Large,SKU00170,CarePlus Instant Meal 6PCS,Food,395,22,3.14,0.0,LOW,NORMAL,0.0349,17.2,10,96,192,576,24,HEALTHY,0,0
2026-08-31,KCH002,BDC,Kuching,Medium,SKU00170,CarePlus Instant Meal 6PCS,Food,764,18,2.57,0.0,LOW,ANOMALY,-0.0951,39.9,10,96,192,576,24,OVERSTOCK,0,0
2026-08-31,KCH003,4th Mile,Kuching,Medium,SKU00170,CarePlus Instant Meal 6PCS,Food,117,17,2.43,0.9733,HIGH,NORMAL,0.0169,6.3,10,96,192,576,24,BELOW MINIMUM STOCK,0,0
2026-08-31,KCH004,Tabuan Jaya,Kuching,Medium,SKU00170,CarePlus Instant Meal 6PCS,Food,741,18,2.57,0.0,LOW,ANOMALY,-0.0957,39.0,10,96,192,576,24,OVERSTOCK,0,0
2026-08-31,KCH005,Satok,Kuching,Medium,SKU00170,CarePlus Instant Meal 6PCS,Food,415,16,2.29,0.0,LOW,NORMAL,0.0621,23.4,10,96,192,576,24,HEALTHY,0,0
2026-08-31,KSM001,Kota Samarahan,Kota Samarahan,Medium,SKU00170,CarePlus Instant Meal 6PCS,Food,790,16,2.29,0.0,LOW,ANOMALY,-0.102,45.7,10,96,192,576,24,OVERSTOCK,0,0
2026-08-31,MYY001,Miri,Miri,Large,SKU00170,CarePlus Instant Meal 6PCS,Food,337,20,2.86,0.0,LOW,NORMAL,0.0867,15.2,10,96,192,576,24,HEALTHY,0,0
2026-08-31,SBW001,Sibu,Sibu,Large,SKU00170,CarePlus Instant Meal 6PCS,Food,376,21,3.0,0.0,LOW,NORMAL,0.0712,17.8,10,96,192,576,24,HEALTHY,0,0
2026-08-31,SRN001,Serian,Serian,Small,SKU00170,CarePlus Instant Meal 6PCS,Food,338,15,2.14,0.0,LOW,NORMAL,0.1542,21.9,10,96,192,576,24,HEALTHY,0,0
2026-08-31,BTU001,Bintulu,Bintulu,Medium,SKU00171,PrimeValue Rice 6PCS,Food,504,23,3.29,0.0,LOW,ANOMALY,-0.0402,20.9,3,120,240,744,12,HEALTHY,0,0
2026-08-31,KCH001,Vivacity,Kuching,Large,SKU00171,PrimeValue Rice 6PCS,Food,553,29,4.14,0.0,LOW,ANOMALY,-0.086,18.3,3,120,240,744,12,HEALTHY,0,0
2026-08-31,KCH002,BDC,Kuching,Medium,SKU00171,PrimeValue Rice 6PCS,Food,578,23,3.29,0.0,LOW,ANOMALY,-0.0845,23.1,3,120,240,744,12,HEALTHY,0,0
2026-08-31,KCH003,4th Mile,Kuching,Medium,SKU00171,PrimeValue Rice 6PCS,Food,453,22,3.14,0.0,LOW,ANOMALY,-0.034,19.6,3,120,240,744,12,HEALTHY,0,0
2026-08-31,KCH004,Tabuan Jaya,Kuching,Medium,SKU00171,PrimeValue Rice 6PCS,Food,555,23,3.29,0.0,LOW,ANOMALY,-0.0243,22.6,3,120,240,744,12,HEALTHY,0,0
2026-08-31,KCH005,Satok,Kuching,Medium,SKU00171,PrimeValue Rice 6PCS,Food,580,21,3.0,0.0,LOW,ANOMALY,-0.0558,26.0,3,120,240,744,12,HEALTHY,0,0
2026-08-31,KSM001,Kota Samarahan,Kota Samarahan,Medium,SKU00171,PrimeValue Rice 6PCS,Food,95,20,2.86,0.9475,HIGH,NORMAL,0.039,4.4,3,120,240,744,12,BELOW MINIMUM STOCK,48,4
2026-08-31,MYY001,Miri,Miri,Large,SKU00171,PrimeValue Rice 6PCS,Food,479,27,3.86,0.0,LOW,NORMAL,0.0471,17.1,3,120,240,744,12,HEALTHY,0,0
2026-08-31,SBW001,Sibu,Sibu,Large,SKU00171,PrimeValue Rice 6PCS,Food,529,25,3.57,0.0,LOW,NORMAL,0.0887,19.2,3,120,240,744,12,HEALTHY,0,0
2026-08-31,SRN001,Serian,Serian,Small,SKU00171,PrimeValue Rice 6PCS,Food,480,19,2.71,0.0,LOW,ANOMALY,-0.059,23.7,3,120,240,744,12,HEALTHY,0,0
2026-08-31,BTU001,Bintulu,Bintulu,Medium,SKU00172,EverChoice Bread 750G,Food,591,23,3.29,0.0,LOW,NORMAL,0.0312,23.9,12,126,252,804,6,HEALTHY,0,0
2026-08-31,KCH001,Vivacity,Kuching,Large,SKU00172,EverChoice Bread 750G,Food,482,28,4.0,0.0,LOW,NORMAL,0.0259,15.7,12,126,252,804,6,HEALTHY,0,0
2026-08-31,KCH002,BDC,Kuching,Medium,SKU00172,EverChoice Bread 750G,Food,509,24,3.43,0.0,LOW,NORMAL,0.0363,20.0,12,126,252,804,6,HEALTHY,0,0
2026-08-31,KCH003,4th Mile,Kuching,Medium,SKU00172,EverChoice Bread 750G,Food,1014,22,3.14,0.0,LOW,ANOMALY,-0.0932,42.5,12,126,252,804,6,OVERSTOCK,0,0
